ID,realSum,room_type,person_capacity,bedrooms,dist,metro_dist,City,Host_ID
11899,247.42,Private room,2,1,4.2,0.4,London,5
11900,803.17,Entire home/apt,6,3,3.9,0.8,London,2
11901,129.35,Private room,2,1,7.1,0.4,London,3
11902,161.81,Private room,2,1,3.8,0.7,London,4
11903,792.82,Entire home/apt,4,1,3.7,0.3,London,2
11904,128.41,Private room,2,1,6.0,0.2,London,1
11905,414.4,Entire home/apt,4,1,4.1,0.2,London,5
11906,207.44,Entire home/apt,2,0,4.0,0.3,London,3
11907,572.69,Entire home/apt,2,0,4.0,0.5,London,1
11908,528.7,Entire home/apt,6,2,4.4,0.3,London,4
11909,259.18,Entire home/apt,2,1,5.4,1.1,London,5
11910,155.46,Private room,2,1,5.8,1.1,London,4
11911,181.57,Private room,2,1,7.0,0.7,London,4
11912,161.81,Private room,2,1,3.7,0.4,London,5
11913,161.81,Private room,2,1,3.7,0.4,London,5
11914,194.27,Private room,2,1,3.8,0.4,London,4
11915,841.98,Entire home/apt,6,3,4.0,0.7,London,3
11916,477.9,Entire home/apt,5,1,3.8,0.3,London,5
11917,498.6,Private room,5,2,6.2,1.7,London,1
11918,505.19,Entire home/apt,4,2,5.9,1.5,London,2
11919,621.84,Entire home/apt,4,2,4.3,0.1,London,3
11920,693.1,Entire home/apt,5,2,3.4,0.1,London,5
11921,874.43,Entire home/apt,5,2,3.4,0.1,London,5
11922,194.27,Private room,2,1,4.5,1.9,London,3
11923,246.01,Entire home/apt,2,1,3.6,0.8,London,2
11924,506.36,Entire home/apt,2,1,3.5,0.2,London,4
11925,647.71,Entire home/apt,5,2,3.8,0.9,London,1
11926,580.68,Private room,6,2,3.8,1.0,London,5
11927,396.53,Entire home/apt,2,0,4.0,0.3,London,2
11928,139.7,Private room,2,1,4.5,1.9,London,1
11929,419.81,Entire home/apt,2,1,3.3,0.9,London,3
11930,173.57,Private room,2,1,5.3,0.5,London,5
11931,220.14,Private room,2,1,2.9,0.5,London,4
11932,336.79,Entire home/apt,3,1,3.5,0.2,London,3
11933,310.92,Entire home/apt,4,1,3.5,0.2,London,5
11934,293.99,Entire home/apt,2,1,4.3,0.1,London,2
11935,466.38,Entire home/apt,4,2,6.0,1.9,London,1
11936,414.4,Entire home/apt,2,1,4.0,0.5,London,1
11937,1167.48,Entire home/apt,4,2,4.9,0.6,London,5
11938,391.35,Entire home/apt,2,1,4.7,0.4,London,3
11939,199.68,Private room,2,1,2.5,0.1,London,4
11940,391.35,Entire home/apt,2,1,4.6,0.4,London,2
11941,357.49,Entire home/apt,2,1,4.6,0.4,London,5
11942,200.85,Private room,2,1,4.0,1.8,London,2
11943,155.46,Private room,2,1,7.0,0.6,London,1
11944,112.89,Private room,2,1,4.7,0.9,London,4
11945,214.96,Private room,2,1,4.8,2.0,London,2
11946,349.96,Entire home/apt,3,0,4.3,0.2,London,5
11947,168.4,Private room,2,1,4.9,1.3,London,4
11948,777.3,Entire home/apt,2,2,5.9,1.8,London,3
11949,142.52,Private room,2,1,5.3,0.9,London,5
11950,82.79,Private room,2,1,6.8,0.5,London,2
11951,207.44,Private room,2,1,4.2,0.4,London,4
11952,310.92,Entire home/apt,4,1,3.8,0.8,London,5
11953,194.27,Private room,2,1,7.0,0.7,London,4
11954,621.84,Entire home/apt,4,2,4.6,0.4,London,4
11955,87.96,Private room,3,1,7.0,2.8,London,4
11956,324.09,Entire home/apt,2,0,3.6,0.2,London,2
11957,129.35,Private room,2,1,3.0,0.2,London,5
11958,479.32,Entire home/apt,3,1,4.3,0.2,London,1
11959,324.09,Entire home/apt,2,0,3.6,0.3,London,1
11960,324.09,Entire home/apt,2,0,3.5,0.2,London,2
11961,619.72,Entire home/apt,4,2,3.8,0.4,London,2
11962,222.96,Entire home/apt,2,0,4.5,0.3,London,4
11963,297.98,Entire home/apt,2,0,3.6,0.3,London,5
11964,537.64,Entire home/apt,4,1,4.0,0.9,London,5
11965,770.95,Entire home/apt,6,2,3.9,1.0,London,3
11966,288.81,Entire home/apt,2,1,3.7,0.3,London,3
11967,537.64,Entire home/apt,4,1,3.8,0.9,London,1
11968,362.66,Entire home/apt,6,2,4.6,2.1,London,3
11969,414.4,Entire home/apt,4,1,3.5,0.2,London,3
11970,310.92,Entire home/apt,2,0,3.6,0.3,London,1
11971,459.79,Entire home/apt,6,3,4.8,1.6,London,1
11972,259.18,Private room,2,1,3.0,0.6,London,3
11973,137.35,Entire home/apt,2,0,7.1,1.0,London,5
11974,440.27,Entire home/apt,3,0,3.3,0.8,London,3
11975,107.72,Private room,2,1,4.8,0.9,London,4
11976,598.56,Entire home/apt,4,2,4.1,0.9,London,4
11977,192.38,Private room,2,1,4.1,0.4,London,4
11978,168.4,Private room,2,1,4.3,1.6,London,2
11979,336.79,Entire home/apt,2,1,4.8,0.5,London,4
11980,210.02,Private room,2,1,2.9,0.5,London,5
11981,221.55,Private room,2,1,2.8,0.6,London,2
11982,207.44,Private room,2,1,2.8,0.5,London,2
11983,204.85,Private room,2,1,2.9,0.6,London,4
11984,155.7,Private room,2,0,6.0,0.3,London,3
11985,290.22,Entire home/apt,2,1,5.5,1.0,London,1
11986,554.58,Entire home/apt,5,1,3.6,1.0,London,3
11987,187.68,Private room,2,1,4.2,0.6,London,3
11988,160.63,Private room,2,1,7.3,1.3,London,2
11989,235.66,Private room,2,1,4.6,2.1,London,2
11990,155.46,Private room,2,1,6.9,0.6,London,2
11991,176.39,Private room,2,1,4.4,1.7,London,5
11992,582.8,Entire home/apt,4,3,4.3,1.7,London,5
11993,215.2,Private room,2,1,5.1,1.7,London,1
11994,177.33,Private room,2,1,5.8,0.5,London,2
11995,228.13,Private room,2,1,4.6,2.1,London,4
11996,124.18,Private room,2,1,4.8,0.3,London,2
11997,868.08,Entire home/apt,2,1,5.0,0.6,London,5
11998,629.6,Entire home/apt,6,2,3.9,0.5,London,2
11999,295.4,Private room,2,1,7.5,1.2,London,5
12000,799.41,Entire home/apt,6,2,3.9,0.5,London,2
12001,256.59,Private room,2,1,4.3,0.2,London,4
12002,278.46,Entire home/apt,2,1,3.7,0.7,London,1
12003,194.5,Private room,2,1,4.8,1.4,London,4
12004,259.18,Private room,2,1,5.8,1.1,London,5
12005,629.6,Entire home/apt,6,2,3.8,0.3,London,3
12006,181.57,Private room,2,1,6.1,2.1,London,4
12007,180.15,Private room,2,1,6.1,1.1,London,2
12008,174.75,Private room,2,1,4.9,0.4,London,1
12009,220.14,Private room,6,1,7.3,1.4,London,2
12010,220.14,Private room,6,2,7.3,1.4,London,2
12011,155.46,Private room,2,1,4.6,1.8,London,4
12012,213.55,Private room,2,1,3.8,1.0,London,1
12013,567.28,Entire home/apt,6,2,5.0,0.5,London,3
12014,213.55,Private room,2,1,6.2,1.1,London,2
12015,202.26,Private room,2,1,4.9,1.4,London,1
12016,310.92,Private room,2,1,4.5,2.0,London,3
12017,330.21,Private room,2,1,4.5,2.0,London,2
12018,130.77,Private room,2,1,4.1,1.8,London,1
12019,330.21,Private room,2,1,4.7,2.2,London,4
12020,226.72,Private room,2,1,3.5,0.6,London,2
12021,392.77,Private room,2,1,0.4,0.1,London,2
12022,492.49,Entire home/apt,4,1,4.6,0.3,London,1
12023,213.55,Private room,2,1,3.0,0.6,London,2
12024,96.9,Private room,2,1,8.0,1.9,London,3
12025,108.66,Private room,2,1,8.7,1.1,London,2
12026,111.48,Private room,2,1,4.2,0.5,London,5
12027,194.5,Private room,2,1,5.1,1.0,London,3
12028,174.98,Private room,2,1,3.8,1.8,London,1
12029,259.18,Private room,2,1,6.6,2.0,London,3
12030,220.14,Private room,2,1,6.2,2.3,London,5
12031,116.65,Private room,2,1,9.2,5.4,London,5
12032,213.55,Private room,3,1,5.0,0.7,London,2
12033,1675.02,Entire home/apt,6,3,5.3,0.4,London,2
12034,171.22,Private room,2,1,5.1,0.2,London,4
12035,362.43,Entire home/apt,2,0,5.6,0.1,London,3
12036,465.91,Entire home/apt,4,1,5.5,0.1,London,4
12037,231.66,Private room,3,1,5.1,0.6,London,5
12038,623.72,Entire home/apt,6,2,5.4,0.3,London,2
12039,442.63,Private room,2,1,1.9,0.3,London,2
12040,323.38,Entire home/apt,2,1,2.2,0.4,London,2
12041,245.77,Private room,2,1,2.5,0.7,London,1
12042,511.3,Entire home/apt,4,1,2.3,0.5,London,5
12043,271.64,Private room,2,1,2.4,0.4,London,2
12044,2200.19,Entire home/apt,4,2,1.9,0.4,London,5
12045,397.23,Entire home/apt,4,1,5.3,0.1,London,2
12046,1533.67,Entire home/apt,4,2,2.3,0.4,London,3
12047,160.4,Private room,2,1,5.3,0.8,London,5
12048,609.61,Entire home/apt,4,2,4.9,0.5,London,4
12049,608.2,Entire home/apt,5,3,4.8,0.5,London,1
12050,147.46,Private room,2,1,5.1,0.3,London,4
12051,245.77,Private room,2,1,5.1,0.2,London,5
12052,394.88,Private room,2,1,14.6,4.6,London,2
12053,103.25,Private room,2,1,10.5,6.4,London,5
12054,320.8,Entire home/apt,6,3,14.9,4.3,London,1
12055,133.35,Entire home/apt,2,1,11.5,7.5,London,5
12056,204.38,Private room,2,1,5.0,0.7,London,2
12057,233.07,Private room,4,2,11.3,7.3,London,4
12058,317.27,Private room,2,1,5.6,0.6,London,3
12059,89.37,Private room,2,1,15.2,4.2,London,4
12060,119.01,Private room,2,1,14.9,4.3,London,2
12061,96.43,Private room,2,1,10.8,6.9,London,2
12062,362.43,Entire home/apt,5,1,15.0,4.0,London,1
12063,2070.84,Entire home/apt,4,2,2.0,0.3,London,5
12064,187.45,Private room,2,1,9.9,5.7,London,5
12065,103.25,Private room,2,1,15.0,4.0,London,4
12066,142.29,Private room,2,1,9.9,5.9,London,3
12067,116.42,Private room,4,1,9.0,5.4,London,3
12068,452.97,Entire home/apt,2,1,5.2,0.5,London,1
12069,90.55,Private room,4,2,10.0,5.9,London,2
12070,744.14,Entire home/apt,4,1,2.6,0.1,London,1
12071,116.42,Private room,2,1,10.5,6.0,London,5
12072,207.2,Private room,2,1,13.0,8.9,London,2
12073,935.82,Entire home/apt,6,2,1.9,0.2,London,1
12074,194.03,Private room,2,1,11.4,7.6,London,4
12075,341.49,Entire home/apt,6,2,14.9,4.5,London,5
12076,873.02,Entire home/apt,4,1,2.3,0.4,London,3
12077,452.97,Entire home/apt,2,1,2.5,0.7,London,1
12078,87.73,Private room,2,1,9.8,5.8,London,5
12079,375.36,Entire home/apt,2,1,2.4,0.5,London,5
12080,120.18,Shared room,4,1,10.8,6.6,London,3
12081,310.68,Entire home/apt,4,2,10.5,6.2,London,3
12082,204.38,Private room,3,1,9.9,5.9,London,3
12083,2200.19,Entire home/apt,4,2,1.9,0.5,London,1
12084,179.92,Private room,2,2,5.9,0.7,London,3
12085,465.91,Entire home/apt,6,2,14.9,4.2,London,4
12086,93.13,Private room,2,1,9.8,6.1,London,5
12087,206.97,Private room,2,1,5.9,0.2,London,3
12088,155.22,Private room,4,2,15.3,4.3,London,5
12089,1637.15,Entire home/apt,6,2,2.7,0.2,London,2
12090,359.6,Entire home/apt,6,1,15.0,4.2,London,2
12091,416.75,Entire home/apt,2,1,5.5,0.1,London,3
12092,87.96,Private room,2,1,15.1,4.3,London,5
12093,123.0,Private room,2,1,10.8,5.6,London,2
12094,90.55,Private room,2,1,11.0,6.6,London,3
12095,2976.55,Entire home/apt,6,3,2.2,0.3,London,5
12096,128.18,Private room,2,1,11.8,7.9,London,3
12097,186.5,Private room,4,1,4.4,0.2,London,5
12098,207.2,Private room,2,1,10.8,6.4,London,2
12099,155.22,Private room,4,1,4.5,0.2,London,3
12100,144.88,Shared room,2,1,11.3,7.3,London,2
12101,557.87,Private room,2,1,2.2,0.4,London,3
12102,116.42,Private room,4,2,10.5,6.5,London,1
12103,372.54,Entire home/apt,4,1,4.6,0.2,London,2
12104,155.22,Shared room,4,1,14.9,4.2,London,2
12105,256.12,Entire home/apt,4,2,14.9,4.3,London,4
12106,440.04,Entire home/apt,4,2,5.3,0.3,London,2
12107,138.53,Private room,2,1,5.8,0.6,London,5
12108,207.2,Private room,2,1,5.1,0.8,London,3
12109,151.46,Private room,2,1,10.3,6.1,London,1
12110,440.04,Entire home/apt,6,2,15.0,3.9,London,5
12111,168.16,Private room,2,1,15.0,4.0,London,5
12112,80.2,Private room,2,1,15.5,4.2,London,5
12113,90.55,Private room,2,1,10.1,6.3,London,5
12114,312.1,Private room,4,1,5.3,0.4,London,1
12115,103.48,Private room,2,1,11.3,7.0,London,4
12116,142.29,Entire home/apt,2,1,10.1,6.0,London,2
12117,168.16,Private room,2,1,5.5,0.7,London,5
12118,239.19,Private room,3,1,5.1,0.6,London,2
12119,96.9,Private room,4,1,11.5,6.4,London,2
12120,626.54,Entire home/apt,4,2,2.3,0.4,London,5
12121,258.71,Entire home/apt,2,1,5.6,0.3,London,4
12122,87.96,Private room,2,1,15.1,4.3,London,2
12123,108.66,Private room,2,1,9.4,5.6,London,3
12124,643.01,Entire home/apt,3,1,1.9,0.5,London,2
12125,225.08,Entire home/apt,5,3,9.8,5.6,London,5
12126,284.58,Entire home/apt,2,1,5.6,0.3,London,1
12127,119.01,Private room,2,1,10.2,6.1,London,2
12128,173.33,Private room,2,1,5.4,0.4,London,4
12129,170.75,Private room,2,1,5.5,0.4,London,3
12130,608.2,Entire home/apt,4,2,5.2,0.4,London,3
12131,427.1,Entire home/apt,4,1,6.4,0.1,London,1
12132,181.33,Private room,2,1,15.5,4.1,London,1
12133,401.23,Entire home/apt,5,2,5.0,0.5,London,2
12134,121.59,Private room,2,1,9.9,5.8,London,5
12135,385.71,Private room,2,1,2.2,0.3,London,4
12136,369.01,Entire home/apt,4,1,2.3,0.4,London,3
12137,362.43,Entire home/apt,2,1,6.3,0.2,London,1
12138,103.48,Private room,2,2,10.3,5.7,London,4
12139,1811.9,Entire home/apt,6,3,2.0,0.3,London,5
12140,138.53,Private room,2,1,5.5,0.3,London,3
12141,323.38,Entire home/apt,4,2,10.9,6.7,London,3
12142,100.9,Private room,2,1,14.9,4.4,London,5
12143,181.33,Private room,2,1,10.7,6.6,London,3
12144,87.73,Private room,2,1,12.3,8.3,London,5
12145,841.04,Entire home/apt,2,1,2.4,0.5,London,3
12146,139.47,Private room,2,1,10.1,5.6,London,2
12147,107.48,Private room,2,1,11.1,6.1,London,5
12148,103.48,Private room,2,1,14.5,4.6,London,4
12149,142.29,Private room,2,1,8.4,1.0,London,2
12150,82.79,Private room,2,1,11.5,7.5,London,4
12151,226.49,Private room,5,1,9.6,5.9,London,3
12152,1494.63,Entire home/apt,5,3,2.6,0.4,London,4
12153,111.24,Private room,2,1,11.0,6.8,London,2
12154,336.32,Private room,2,1,2.7,0.7,London,5
12155,284.81,Private room,2,1,2.2,0.4,London,1
12156,194.03,Private room,2,1,5.5,0.3,London,4
12157,181.33,Private room,2,1,13.3,9.2,London,1
12158,333.73,Entire home/apt,4,1,11.0,5.8,London,4
12159,333.73,Entire home/apt,4,1,11.1,6.0,London,4
12160,333.73,Entire home/apt,4,1,11.2,5.9,London,5
12161,321.03,Entire home/apt,4,1,11.0,5.8,London,3
12162,359.6,Entire home/apt,4,1,11.0,5.8,London,2
12163,219.9,Private room,4,1,9.7,6.1,London,2
12164,291.16,Private room,2,1,2.7,0.1,London,2
12165,182.51,Private room,4,1,13.5,9.3,London,3
12166,121.59,Private room,2,1,5.7,0.4,London,1
12167,118.77,Private room,2,1,12.8,5.3,London,2
12168,85.37,Private room,2,1,16.0,5.7,London,1
12169,129.35,Private room,2,1,13.9,5.0,London,3
12170,142.29,Private room,2,1,7.4,3.3,London,3
12171,307.86,Private room,2,1,5.2,1.3,London,5
12172,67.26,Shared room,2,1,5.9,0.7,London,2
12173,140.17,Private room,2,1,5.3,0.1,London,5
12174,427.1,Private room,2,1,3.8,0.8,London,2
12175,181.33,Private room,2,1,11.8,3.4,London,3
12176,238.01,Entire home/apt,2,1,11.0,4.6,London,3
12177,217.31,Entire home/apt,2,1,13.9,4.8,London,4
12178,473.67,Entire home/apt,2,1,3.7,0.8,London,4
12179,258.94,Private room,2,1,1.4,0.3,London,3
12180,139.7,Private room,2,1,3.4,1.0,London,3
12181,851.62,Private room,2,1,1.7,0.3,London,1
12182,170.28,Private room,2,1,13.9,4.7,London,1
12183,168.16,Private room,2,1,13.9,5.9,London,5
12184,161.57,Private room,3,1,4.4,0.2,London,4
12185,129.35,Private room,2,1,12.0,3.6,London,4
12186,110.07,Private room,2,1,4.8,0.2,London,3
12187,186.5,Private room,2,1,11.8,4.2,London,3
12188,170.75,Private room,2,1,7.5,2.7,London,5
12189,187.45,Private room,2,1,4.6,0.1,London,4
12190,317.27,Private room,2,1,4.2,0.3,London,1
12191,100.9,Private room,2,1,10.5,1.9,London,2
12192,258.94,Private room,2,1,8.7,3.2,London,5
12193,388.3,Entire home/apt,6,3,5.6,0.5,London,2
12194,129.35,Private room,2,1,9.8,1.6,London,1
12195,261.29,Private room,2,1,6.7,0.3,London,1
12196,134.29,Private room,2,1,5.7,0.4,London,2
12197,528.0,Entire home/apt,4,2,3.4,0.8,London,5
12198,168.16,Private room,2,1,5.4,1.4,London,2
12199,104.89,Private room,2,1,15.8,8.5,London,5
12200,135.94,Private room,2,1,14.2,5.3,London,5
12201,465.91,Entire home/apt,6,2,4.6,0.9,London,3
12202,491.78,Entire home/apt,5,2,4.6,0.9,London,4
12203,413.93,Entire home/apt,4,1,3.2,0.7,London,4
12204,297.51,Entire home/apt,4,1,3.7,1.3,London,1
12205,323.38,Private room,2,1,3.7,0.8,London,3
12206,504.72,Private room,2,1,5.6,0.2,London,4
12207,239.19,Entire home/apt,2,1,14.0,4.8,London,5
12208,160.4,Private room,2,1,4.2,0.6,London,5
12209,142.29,Private room,2,4,4.3,0.3,London,2
12210,98.31,Private room,2,1,13.9,6.5,London,2
12211,450.39,Private room,3,1,14.7,6.3,London,5
12212,713.09,Private room,6,1,5.2,0.4,London,5
12213,135.94,Private room,2,1,8.6,3.5,London,2
12214,362.19,Entire home/apt,4,1,3.8,1.4,London,4
12215,168.16,Private room,2,1,9.9,2.3,London,1
12216,116.42,Private room,2,1,12.0,2.9,London,2
12217,108.66,Private room,2,1,10.7,2.6,London,4
12218,129.35,Private room,2,2,12.4,3.6,London,4
12219,108.66,Private room,2,1,10.7,2.6,London,4
12220,482.61,Entire home/apt,4,1,3.3,0.6,London,3
12221,297.51,Private room,2,1,3.4,0.7,London,3
12222,258.94,Entire home/apt,4,1,10.4,5.2,London,4
12223,278.46,Private room,2,1,1.5,0.2,London,5
12224,161.81,Private room,2,1,14.2,6.4,London,3
12225,154.99,Private room,2,1,4.5,0.1,London,2
12226,540.93,Entire home/apt,4,2,3.7,0.9,London,3
12227,164.4,Private room,4,1,5.4,0.5,London,5
12228,123.0,Private room,2,1,5.5,0.4,London,1
12229,150.05,Private room,3,1,5.4,0.4,London,3
12230,164.4,Private room,4,1,5.5,0.4,London,4
12231,125.59,Private room,4,1,6.1,0.4,London,4
12232,123.0,Private room,2,1,6.1,0.3,London,4
12233,341.49,Entire home/apt,2,1,10.7,2.7,London,1
12234,130.77,Private room,2,1,6.0,0.3,London,5
12235,135.94,Private room,2,1,6.0,0.3,London,2
12236,123.0,Private room,2,1,5.5,0.1,London,5
12237,123.0,Private room,2,1,5.5,0.3,London,1
12238,123.0,Private room,2,1,6.2,0.3,London,4
12239,123.0,Private room,2,1,6.2,0.4,London,5
12240,245.77,Private room,4,1,9.9,1.2,London,2
12241,239.42,Private room,2,1,4.1,0.4,London,4
12242,164.4,Private room,4,1,5.6,0.2,London,2
12243,123.0,Private room,2,1,5.6,0.3,London,3
12244,164.4,Private room,4,1,5.6,0.2,London,2
12245,123.0,Private room,2,1,5.6,0.3,London,4
12246,452.97,Entire home/apt,4,2,5.9,0.5,London,3
12247,123.0,Private room,2,1,5.7,0.2,London,4
12248,129.35,Private room,2,1,7.8,3.8,London,4
12249,142.29,Private room,2,1,5.1,0.9,London,3
12250,69.85,Private room,2,1,14.0,4.9,London,2
12251,427.1,Entire home/apt,6,2,14.6,5.2,London,1
12252,450.39,Private room,3,1,14.8,6.5,London,1
12253,207.2,Private room,2,0,8.6,0.9,London,1
12254,446.62,Entire home/apt,4,2,3.3,0.7,London,1
12255,349.26,Entire home/apt,2,1,7.7,0.5,London,5
12256,207.2,Private room,2,0,13.5,4.4,London,1
12257,106.07,Private room,2,1,16.6,5.8,London,3
12258,776.36,Entire home/apt,4,2,12.3,3.2,London,1
12259,458.15,Entire home/apt,4,1,3.2,0.5,London,4
12260,139.7,Private room,2,1,8.0,3.2,London,1
12261,249.54,Entire home/apt,2,1,5.2,1.3,London,2
12262,186.5,Private room,2,1,5.4,0.2,London,3
12263,161.57,Private room,2,1,5.1,0.4,London,3
12264,123.0,Private room,2,1,6.3,0.5,London,5
12265,174.75,Private room,2,1,5.1,0.5,London,4
12266,194.03,Private room,2,1,5.7,0.3,London,3
12267,2632.24,Entire home/apt,3,0,5.8,0.4,London,2
12268,123.0,Private room,2,1,6.2,0.4,London,1
12269,173.33,Private room,2,1,4.2,0.6,London,3
12270,450.15,Private room,3,1,3.6,1.1,London,2
12271,98.31,Private room,2,1,9.0,3.4,London,1
12272,123.0,Private room,2,1,5.7,0.3,London,5
12273,123.0,Private room,2,1,5.7,0.4,London,3
12274,108.66,Private room,2,1,14.0,6.6,London,3
12275,437.45,Entire home/apt,4,2,4.1,0.5,London,2
12276,177.33,Entire home/apt,3,1,14.1,5.1,London,4
12277,112.66,Private room,2,1,5.8,0.2,London,5
12278,123.0,Private room,2,1,6.2,0.4,London,4
12279,123.0,Private room,2,1,6.0,0.2,London,3
12280,123.0,Private room,2,1,6.0,0.2,London,4
12281,219.9,Entire home/apt,4,2,15.2,5.9,London,1
12282,123.0,Private room,2,1,5.8,0.1,London,5
12283,257.53,Private room,2,1,3.8,0.9,London,4
12284,173.33,Private room,2,1,12.0,3.9,London,1
12285,530.59,Entire home/apt,6,2,13.6,4.5,London,2
12286,632.66,Entire home/apt,6,2,3.6,0.9,London,4
12287,446.62,Entire home/apt,4,2,3.7,1.2,London,5
12288,385.71,Entire home/apt,3,1,3.7,1.1,London,1
12289,123.0,Private room,2,1,6.2,0.4,London,4
12290,174.75,Private room,2,1,3.6,1.0,London,2
12291,331.38,Private room,2,1,3.6,1.1,London,4
12292,417.93,Private room,3,1,3.6,1.2,London,1
12293,385.71,Private room,3,1,3.7,1.2,London,4
12294,142.29,Private room,2,1,13.4,8.2,London,5
12295,520.24,Private room,2,1,1.5,0.4,London,3
12296,361.02,Entire home/apt,6,2,15.2,6.3,London,1
12297,138.53,Private room,2,1,8.4,0.8,London,1
12298,103.25,Private room,2,1,14.6,5.5,London,1
12299,143.7,Private room,2,1,4.0,1.5,London,1
12300,110.07,Private room,2,1,9.6,1.7,London,4
12301,207.2,Private room,2,1,5.4,0.5,London,5
12302,169.57,Private room,2,1,8.3,0.7,London,2
12303,297.51,Entire home/apt,2,1,3.9,0.7,London,5
12304,383.12,Entire home/apt,2,1,1.6,0.4,London,1
12305,534.58,Entire home/apt,2,1,3.2,0.6,London,4
12306,507.3,Private room,2,1,3.1,0.6,London,4
12307,463.32,Private room,2,1,3.2,0.5,London,1
12308,463.32,Private room,2,1,3.2,0.6,London,4
12309,401.23,Entire home/apt,6,2,14.4,5.0,London,1
12310,107.48,Private room,2,1,5.2,0.4,London,5
12311,77.61,Private room,2,4,14.0,5.0,London,3
12312,348.08,Entire home/apt,6,2,15.6,5.5,London,4
12313,310.68,Entire home/apt,5,2,13.6,4.5,London,1
12314,113.6,Private room,2,1,7.8,0.9,London,1
12315,159.22,Private room,4,1,5.8,0.4,London,4
12316,838.45,Entire home/apt,4,2,3.3,0.7,London,2
12317,154.05,Private room,3,1,5.7,0.4,London,1
12318,282.7,Private room,3,1,1.4,0.2,London,4
12319,232.84,Entire home/apt,3,1,14.2,4.9,London,1
12320,205.79,Entire home/apt,4,2,13.8,4.7,London,2
12321,381.71,Entire home/apt,4,1,3.3,0.7,London,3
12322,232.84,Entire home/apt,3,0,14.1,5.0,London,2
12323,110.07,Private room,2,1,12.7,5.1,London,5
12324,828.1,Entire home/apt,2,1,5.5,0.3,London,4
12325,181.33,Entire home/apt,2,1,13.3,4.2,London,2
12326,175.92,Entire home/apt,2,0,4.8,1.2,London,3
12327,98.31,Private room,2,1,5.3,1.1,London,1
12328,123.0,Private room,2,1,6.2,0.4,London,4
12329,194.03,Private room,2,1,3.8,1.3,London,2
12330,123.0,Private room,2,1,6.1,0.4,London,3
12331,974.39,Entire home/apt,4,2,1.4,0.5,London,2
12332,137.12,Shared room,2,1,12.7,3.6,London,5
12333,212.14,Entire home/apt,2,0,5.0,1.3,London,4
12334,100.9,Private room,2,1,5.3,0.3,London,1
12335,142.29,Private room,2,1,4.7,0.8,London,3
12336,168.16,Private room,2,1,12.8,4.3,London,2
12337,144.88,Private room,2,1,8.9,3.0,London,4
12338,137.12,Private room,2,1,12.6,3.5,London,2
12339,258.94,Private room,2,1,6.1,0.7,London,4
12340,276.82,Private room,2,1,3.3,0.8,London,5
12341,424.52,Entire home/apt,6,2,5.6,0.2,London,2
12342,249.3,Entire home/apt,3,1,5.0,1.4,London,5
12343,93.13,Private room,2,1,14.0,5.8,London,3
12344,113.6,Private room,2,1,5.5,0.1,London,5
12345,621.37,Entire home/apt,6,2,5.9,0.2,London,4
12346,108.42,Private room,2,1,5.6,0.2,London,3
12347,571.98,Entire home/apt,4,2,3.4,0.7,London,2
12348,116.42,Private room,2,1,11.1,2.3,London,2
12349,103.25,Private room,2,1,14.6,5.6,London,4
12350,87.96,Private room,2,1,5.9,0.3,London,1
12351,85.37,Private room,2,1,6.0,0.4,London,1
12352,243.19,Entire home/apt,2,0,4.9,1.4,London,2
12353,82.79,Private room,2,1,5.4,0.3,London,4
12354,168.16,Private room,2,1,15.5,6.6,London,1
12355,75.03,Private room,2,1,11.4,2.6,London,5
12356,113.83,Private room,2,1,7.9,3.2,London,2
12357,77.61,Private room,2,1,14.7,5.7,London,5
12358,80.2,Private room,2,1,5.4,0.3,London,4
12359,245.77,Entire home/apt,3,0,5.0,1.4,London,5
12360,123.0,Private room,2,1,5.9,0.5,London,1
12361,292.34,Entire home/apt,3,0,7.6,0.5,London,1
12362,172.86,Private room,2,1,5.6,0.4,London,3
12363,172.86,Private room,2,1,5.7,0.3,London,2
12364,154.99,Private room,2,1,6.0,0.7,London,4
12365,100.9,Private room,2,1,15.0,7.2,London,2
12366,323.38,Entire home/apt,4,1,6.4,0.8,London,5
12367,142.29,Private room,2,1,6.4,0.9,London,4
12368,212.14,Entire home/apt,2,0,5.0,1.3,London,4
12369,375.36,Entire home/apt,6,2,14.5,5.0,London,1
12370,305.28,Entire home/apt,4,1,3.8,1.4,London,5
12371,592.68,Entire home/apt,6,2,1.4,0.6,London,1
12372,592.68,Entire home/apt,6,2,1.3,0.5,London,1
12373,592.68,Entire home/apt,6,2,1.4,0.5,London,3
12374,640.65,Entire home/apt,5,2,13.7,4.6,London,1
12375,98.07,Private room,3,2,16.0,5.4,London,2
12376,569.63,Entire home/apt,4,2,14.1,5.0,London,4
12377,138.53,Private room,3,1,5.8,0.4,London,1
12378,143.7,Private room,4,1,5.9,0.4,London,2
12379,504.72,Entire home/apt,5,1,3.2,0.3,London,5
12380,296.57,Entire home/apt,2,1,11.3,2.4,London,4
12381,283.4,Entire home/apt,2,1,11.4,2.4,London,5
12382,152.64,Private room,2,1,13.4,8.1,London,2
12383,357.02,Entire home/apt,4,1,4.2,1.4,London,5
12384,113.6,Private room,2,1,5.4,0.1,London,5
12385,90.55,Private room,2,1,5.9,0.3,London,5
12386,233.07,Private room,2,1,3.7,0.9,London,1
12387,284.81,Entire home/apt,2,0,3.5,1.1,London,1
